"CLIENT","PURCHASEORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","APPROVALSTATUS","CONFIRMSTATUS","ORDERINGSTATUS","INVOICINGSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB55C20207FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150715","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150715","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","27716.29 ","23291.00 ","4425.29 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20227FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150716","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150716","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20247FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150717","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150717","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","107524.83 ","90357.00 ","17167.83 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20267FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150718","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150718","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","14147.91 ","11889.00 ","2258.91 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20287FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150719","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150719","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1652.91 ","1389.00 ","263.91 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C202A7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150720","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150720","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","5911.92 ","4968.00 ","943.92 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C202C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150721","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150721","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","148792.84 ","125036.00 ","23756.84 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C202E7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150722","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150722","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","5283.60 ","4440.00 ","843.60 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20307FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150723","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150723","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","13964.65 ","11735.00 ","2229.65 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20327FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150724","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150724","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","119010.71 ","100009.00 ","19001.71 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20347FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150725","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150725","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","53974.83 ","45357.00 ","8617.83 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20367FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150726","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150726","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","7676.69 ","6451.00 ","1225.69 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20387FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150727","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150727","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","22006.67 ","18493.00 ","3513.67 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C203A7FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150728","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150728","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","66745.91 ","56089.00 ","10656.91 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C203C7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150729","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150729","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","66745.91 ","56089.00 ","10656.91 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C203E7FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150730","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150730","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","42474.67 ","35693.00 ","6781.67 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20407FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150731","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150731","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","10558.87 ","8873.00 ","1685.87 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20427FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150801","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150801","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","3525.97 ","2963.00 ","562.97 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20447FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150802","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150802","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20467FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150803","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150803","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","2801.26 ","2354.00 ","447.26 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20487FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150804","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150804","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C204A7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150805","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150805","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","8739.36 ","7344.00 ","1395.36 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C204C7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150806","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150806","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","6961.50 ","5850.00 ","1111.50 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C204E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150807","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150807","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","148857.10 ","125090.00 ","23767.10 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20507FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150808","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150808","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","24271.24 ","20396.00 ","3875.24 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20527FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150809","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150809","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30368.80 ","25520.00 ","4848.80 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20547FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150810","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150810","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","126082.88 ","105952.00 ","20130.88 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20567FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150811","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150811","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","54399.66 ","45714.00 ","8685.66 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20587FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150812","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150812","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","15471.19 ","13001.00 ","2470.19 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C205A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150813","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150813","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1970.64 ","1656.00 ","314.64 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C205C7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150814","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150814","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","29771.42 ","25018.00 ","4753.42 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C205E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150815","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150815","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","12430.74 ","10446.00 ","1984.74 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20607FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150816","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150816","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","12186.79 ","10241.00 ","1945.79 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20627FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150817","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150817","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","13964.65 ","11735.00 ","2229.65 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20647FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150818","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150818","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","119010.71 ","100009.00 ","19001.71 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20667FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150819","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150819","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","4676.70 ","3930.00 ","746.70 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20687FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150820","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150820","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","89816.44 ","75476.00 ","14340.44 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C206A7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150821","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150821","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30166.50 ","25350.00 ","4816.50 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C206C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150822","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150822","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","12209.40 ","10260.00 ","1949.40 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C206E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150823","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150823","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","8491.12 ","7135.40 ","1355.72 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20707FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150824","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150824","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2346.68 ","1972.00 ","374.68 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20727FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150825","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150825","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5933.58 ","4986.20 ","947.38 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20747FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150826","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150826","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5928.10 ","4981.60 ","946.50 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20767FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150827","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150827","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","9080.89 ","7631.00 ","1449.89 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20787FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150828","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150828","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","10253.04 ","8616.00 ","1637.04 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C207A7FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150829","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150829","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","7275.66 ","6114.00 ","1161.66 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C207C7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150830","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150830","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","4551.75 ","3825.00 ","726.75 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C207E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150831","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150831","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20807FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150901","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150901","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","4955.51 ","4164.30 ","791.21 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20827FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150902","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150902","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","4131.68 ","3472.00 ","659.68 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20847FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150903","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150903","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20867FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150904","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150904","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20887FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150905","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150905","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C208A7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150906","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150906","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C208C7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150907","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150907","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C208E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150908","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150908","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","49.98 ","42.00 ","7.98 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20907FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150909","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150909","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","2343.94 ","1969.70 ","374.24 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20927FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150910","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150910","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2595.39 ","2181.00 ","414.39 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB55C20947FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150911","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150911","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9107.07 ","7653.00 ","1454.07 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20967FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150912","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150912","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1514.63 ","1272.80 ","241.83 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20987FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150913","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150913","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4288.64 ","3603.90 ","684.74 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C209A7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150914","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150914","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","4272.10 ","3590.00 ","682.10 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C209C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150915","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150915","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2446.64 ","2056.00 ","390.64 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C209E7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150916","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150916","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20A07FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150917","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150917","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB55C20A27FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150918","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150918","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","12211.78 ","10262.00 ","1949.78 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4347FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150919","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150919","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","8752.45 ","7355.00 ","1397.45 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4367FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150920","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150920","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","2291.94 ","1926.00 ","365.94 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4387FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150921","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150921","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","11640.81 ","9782.20 ","1858.61 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A43A7FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150922","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150922","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","5971.42 ","5018.00 ","953.42 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A43C7FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150923","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150923","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9401.11 ","7900.10 ","1501.01 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A43E7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150924","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150924","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","3573.57 ","3003.00 ","570.57 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4407FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150925","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150925","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4427FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150926","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150926","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","7783.31 ","6540.60 ","1242.71 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4447FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150927","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150927","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","6978.16 ","5864.00 ","1114.16 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4467FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150928","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150928","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4487FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150929","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150929","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A44A7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150930","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150930","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A44C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20151001","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20151001","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A44E7FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20151002","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20151002","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4507FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20151003","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20151003","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1909.83 ","1604.90 ","304.93 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4527FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20151004","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20151004","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2708.44 ","2276.00 ","432.44 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4547FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20151005","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20151005","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2990.47 ","2513.00 ","477.47 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A4567FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20151006","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20151006","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9399.81 ","7899.00 ","1500.81 ","N","I","I","I","I"
